#ser rep3_soft_fading
#SNR SER
 -7.00	  1.00000000
 -6.90	  1.00000000
 -6.80	  1.00000000
 -6.70	  1.00000000
 -6.60	  1.00000000
 -6.50	  1.00000000
 -6.40	  1.00000000
 -6.30	  1.00000000
 -6.20	  1.00000000
 -6.10	  1.00000000
 -6.00	  1.00000000
 -5.90	  1.00000000
 -5.80	  1.00000000
 -5.70	  1.00000000
 -5.60	  1.00000000
 -5.50	  1.00000000
 -5.40	  1.00000000
 -5.30	  1.00000000
 -5.20	  1.00000000
 -5.10	  1.00000000
 -5.00	  1.00000000
 -4.90	  1.00000000
 -4.80	  1.00000000
 -4.70	  1.00000000
 -4.60	  1.00000000
 -4.50	  1.00000000
 -4.40	  1.00000000
 -4.30	  1.00000000
 -4.20	  1.00000000
 -4.10	  1.00000000
 -4.00	  1.00000000
 -3.90	  1.00000000
 -3.80	  1.00000000
 -3.70	  1.00000000
 -3.60	  1.00000000
 -3.50	  1.00000000
 -3.40	  1.00000000
 -3.30	  1.00000000
 -3.20	  1.00000000
 -3.10	  1.00000000
 -3.00	  1.00000000
 -2.90	  1.00000000
 -2.80	  1.00000000
 -2.70	  1.00000000
 -2.60	  1.00000000
 -2.50	  1.00000000
 -2.40	  1.00000000
 -2.30	  1.00000000
 -2.20	  1.00000000
 -2.10	  1.00000000
 -2.00	  1.00000000
 -1.90	  1.00000000
 -1.80	  1.00000000
 -1.70	  1.00000000
 -1.60	  1.00000000
 -1.50	  1.00000000
 -1.40	  1.00000000
 -1.30	  1.00000000
 -1.20	  1.00000000
 -1.10	  1.00000000
 -1.00	  1.00000000
 -0.90	  1.00000000
 -0.80	  1.00000000
 -0.70	  1.00000000
 -0.60	  1.00000000
 -0.50	  1.00000000
 -0.40	  1.00000000
 -0.30	  1.00000000
 -0.20	  1.00000000
 -0.10	  1.00000000
 0	1
0.100000000000000	1
0.200000000000000	1
0.300000000000000	1
0.400000000000000	1
0.500000000000000	1
0.600000000000000	1
0.700000000000000	1
0.800000000000000	1
0.900000000000000	1
1.00000000000000	1
1.10000000000000	1
1.20000000000000	1
1.30000000000000	1
1.40000000000000	1
1.50000000000000	1
1.60000000000000	1
1.70000000000000	1
1.80000000000000	1
1.90000000000000	1
2.00000000000000	1
2.10000000000000	1
2.20000000000000	1
2.30000000000000	1
2.40000000000000	1
2.50000000000000	1
2.60000000000000	1
2.70000000000000	1
2.80000000000000	1
2.90000000000000	1
3.00000000000000	1
3.10000000000000	1
3.20000000000000	1
3.30000000000000	1
3.40000000000000	1
3.50000000000000	1
3.60000000000000	1
3.70000000000000	1
3.80000000000000	1
3.90000000000000	1
4.00000000000000	1
4.10000000000000	1
4.20000000000000	1
4.30000000000000	1
4.40000000000000	1
4.50000000000000	1
4.60000000000000	1
4.70000000000000	1
4.80000000000000	1
4.90000000000000	1
5.00000000000000	1
5.10000000000000	1
5.20000000000000	1
5.30000000000000	1
5.40000000000000	1
5.50000000000000	1
5.60000000000000	1
5.70000000000000	1
5.80000000000000	1
5.90000000000000	1
6.00000000000000	1
6.09999999999999	1
6.19999999999999	1
6.29999999999999	1
6.39999999999999	0.999952380952381
6.49999999999999	1
6.59999999999999	1
6.69999999999999	0.999909090909091
6.79999999999999	0.999952380952381
6.89999999999999	0.999952380952381
6.99999999999999	0.999909090909091
7.09999999999999	0.999590909090909
7.19999999999999	0.999681818181818
7.29999999999999	0.999454545454546
7.39999999999999	0.998636363636364
7.49999999999999	0.998045454545455
7.59999999999999	0.997409090909091
7.69999999999999	0.996000000000000
7.79999999999999	0.994363636363636
7.89999999999999	0.992636363636364
7.99999999999999	0.990545454545455
8.09999999999999	0.986954545454545
8.19999999999999	0.984272727272727
8.29999999999999	0.980136363636364
8.39999999999999	0.975318181818182
8.49999999999999	0.968818181818182
8.59999999999999	0.962954545454546
8.69999999999999	0.949409090909091
8.79999999999999	0.940818181818182
8.89999999999998	0.928818181818182
8.99999999999998	0.920272727272727
9.09999999999998	0.903333333333333
9.19999999999998	0.889208333333333
9.29999999999998	0.866250000000000
9.39999999999998	0.851083333333333
9.49999999999998	0.830760000000000
9.59999999999998	0.807500000000000
9.69999999999998	0.788038461538462
9.79999999999998	0.764535714285714
9.89999999999998	0.741821428571429
9.99999999999998	0.722714285714286
10.1000000000000	0.690566666666667
10.2000000000000	0.670366666666667
10.3000000000000	0.644656250000000
10.4000000000000	0.615852941176471
10.5000000000000	0.592441176470588
10.6000000000000	0.565583333333333
10.7000000000000	0.536894736842105
10.8000000000000	0.510625000000000
10.9000000000000	0.490976190476190
11.0000000000000	0.462704545454546
11.1000000000000	0.442195652173913
11.2000000000000	0.419416666666667
11.3000000000000	0.393711538461538
11.4000000000000	0.369981818181818
